47,44,8,27,29,11,4,20,21,4,22,23,23,23,1,1
25,24,25,3,4,35,8,8,29,31,18,19,19,4,12,0
48,14,15,27,14,11,4,20,21,4,22,25,45,32,3,1
32,24,45,25,4,36,18,27,7,8,19,27,4,21,30,0
49,15,14,16,16,11,4,20,21,4,22,3,38,1,3,1
1,3,25,25,4,50,4,12,15,8,6,10,53,6,28,0
52,14,19,14,16,11,4,20,21,4,22,3,3,1,25,1
23,23,22,24,23,4,36,8,16,4,21,19,18,16,8,0
48,18,14,59,8,11,4,20,21,4,22,23,38,22,25,1
32,3,1,4,39,4,51,8,19,29,4,12,19,30,10,0
29,6,15,18,8,11,4,20,21,4,22,25,45,38,25,1
25,3,38,3,4,50,4,37,8,47,27,29,6,18,27,0
29,6,15,18,8,11,4,20,21,4,22,25,45,38,23,1
2,1,24,24,4,5,14,49,47,19,30,14,10,6,4,0
51,18,19,19,16,11,4,20,21,4,22,25,1,24,1,1
22,23,1,24,4,5,19,6,47,16,8,27,4,21,30,0
18,30,14,15,6,11,4,20,21,4,22,3,38,38,3,1
1,24,3,3,4,36,6,4,5,18,14,15,15,6,4,0
15,16,18,10,14,11,4,20,21,4,22,23,32,3,1,1
1,23,32,3,4,40,53,14,14,10,28,4,12,19,30,0
27,53,8,8,10,11,4,20,21,4,22,3,23,38,23,1
1,3,2,45,3,4,9,18,30,14,15,16,18,10,14,0
18,27,8,15,14,11,4,20,21,4,22,23,32,1,3,1
23,3,23,3,4,5,4,12,15,8,6,10,53,6,28,0
37,6,15,18,6,11,4,20,21,4,22,1,24,32,24,1
25,23,22,32,25,4,50,14,19,16,8,27,4,5,29,0
43,15,8,30,14,11,4,20,21,4,22,23,2,24,3,1
25,45,22,32,4,39,4,37,6,18,27,4,5,29,11,0
20,6,59,8,27,11,4,20,21,4,22,23,3,23,25,1
38,32,3,3,4,39,4,5,49,15,18,27,52,4,5,0
12,14,6,7,31,11,4,20,21,4,22,3,2,25,32,1
25,23,38,38,3,4,26,6,19,44,4,42,15,11,4,0
15,18,27,52,16,11,4,20,21,4,22,23,23,24,3,1
25,1,25,22,3,4,51,6,15,34,8,15,4,12,19,0
43,15,8,30,14,11,4,20,21,4,22,23,2,24,1,1
32,2,32,2,4,5,4,20,14,27,29,15,6,19,4,0
52,14,19,14,16,11,4,20,21,4,22,3,3,3,25,1
24,1,1,4,50,4,36,6,4,12,15,14,6,4,21,0
14,53,8,8,10,11,4,20,21,4,22,3,1,3,23,1
23,38,25,3,4,39,4,37,6,18,27,4,5,29,11,0
27,29,47,15,6,11,4,20,21,4,22,1,3,3,1,1
25,45,3,25,4,33,31,18,29,14,4,36,27,11,4,0
17,18,14,19,10,11,4,20,21,4,22,1,1,3,24,1
25,25,23,4,39,4,37,6,15,14,27,52,8,4,21,0
6,17,29,14,15,11,4,20,21,4,22,1,23,38,1,1
25,23,3,4,36,14,47,7,6,10,18,6,4,12,19,0
27,18,29,6,16,11,4,20,21,4,22,23,3,23,24,1
38,22,22,4,5,53,14,14,29,53,6,29,14,15,4,0
6,19,19,14,28,11,4,20,21,4,22,25,22,45,45,1
25,38,25,3,23,4,50,8,15,10,31,8,17,17,4,0
51,18,19,19,16,11,4,20,21,4,22,25,1,24,1,1
25,22,24,2,38,4,48,6,27,4,12,47,15,14,27,0
15,16,18,10,14,11,4,20,21,4,22,23,32,3,2,1
25,1,25,32,4,1,15,10,4,21,30,14,11,4,20,0
48,18,16,29,6,11,4,20,21,4,22,25,22,25,25,1
24,3,24,4,33,4,26,6,7,18,17,18,7,4,20,0
27,52,29,8,27,11,4,20,21,4,22,3,45,24,24,1
1,3,25,23,25,4,21,27,29,14,19,8,49,14,4,0
27,18,17,14,14,11,4,20,21,4,22,23,32,2,24,1
1,45,32,25,4,5,19,6,47,16,8,27,4,21,30,0
28,53,8,8,10,11,4,20,21,4,22,3,23,45,3,1
1,24,3,2,4,54,27,18,8,27,4,21,30,14,11,0
17,18,14,19,10,11,4,20,21,4,22,1,1,3,32,1
25,23,2,3,4,33,4,12,6,16,14,4,36,18,27,0
15,10,18,27,8,11,4,20,21,4,22,23,24,25,25,1
25,23,3,25,4,5,4,5,29,6,27,10,6,15,10,0
6,4,21,27,6,11,4,20,21,4,22,23,45,3,45,1
38,1,38,4,39,4,5,6,27,4,60,16,18,10,15,0
16,18,10,15,8,11,4,20,21,4,22,23,25,45,1,1
38,3,3,4,50,4,48,14,27,29,47,15,6,4,9,0
64,27,6,15,10,11,4,20,21,4,22,1,3,1,3,1
38,2,3,3,4,33,6,15,27,14,15,4,21,30,14,0
12,14,6,7,31,11,4,20,21,4,22,23,38,24,45,1
1,24,38,1,32,4,60,47,7,6,18,49,6,4,12,0
7,6,18,49,6,11,4,20,21,4,22,23,1,22,22,1
45,24,25,4,33,4,20,8,44,49,29,8,27,4,12,0
44,49,29,8,27,11,4,20,21,4,22,3,23,23,3,1
25,3,32,3,4,39,4,37,6,18,27,4,5,29,11,0
15,16,29,8,53,11,4,20,21,4,22,23,1,25,25,1
23,23,23,3,1,4,12,6,15,29,8,27,4,9,10,0
15,15,6,7,14,11,4,20,21,4,22,23,1,25,1,1
1,23,23,1,25,4,37,18,16,16,18,8,27,4,40,0
18,27,8,15,14,11,4,20,21,4,22,23,32,1,3,1
25,25,22,1,3,4,35,8,8,29,31,18,19,19,4,0
28,19,44,6,15,11,4,20,21,4,22,25,1,24,23,1
22,32,1,32,4,5,18,14,15,15,6,4,21,30,14,0
27,29,6,27,6,11,4,20,21,4,22,23,1,1,32,1
45,23,2,32,4,12,15,8,6,10,53,6,28,11,4,0
43,15,8,30,14,11,4,20,21,4,22,25,22,24,32,1
24,32,3,4,46,47,18,27,29,6,27,6,4,9,10,0
8,4,12,6,28,11,4,20,21,4,22,1,24,24,23,1
38,1,3,3,4,9,8,16,14,44,14,6,10,4,12,0
4,20,18,29,28,11,4,20,21,4,22,25,45,2,3,1
25,23,24,23,25,4,33,8,8,10,16,18,10,14,4,0
14,16,18,10,14,11,4,20,21,4,22,23,3,24,3,1
25,22,24,45,4,54,27,18,30,14,15,16,18,29,28,0
15,16,18,10,14,11,4,20,21,4,22,23,32,3,45,1
1,25,3,3,4,39,4,35,19,8,15,18,10,6,4,0
51,14,44,14,29,11,4,20,21,4,22,23,32,24,24,1
23,3,3,45,4,5,4,37,6,18,27,4,5,29,11,0
6,4,21,27,6,11,4,20,21,4,22,23,45,3,45,1
25,24,38,45,32,4,26,6,19,44,10,6,19,14,4,0
30,18,19,19,14,11,4,20,21,4,22,23,1,22,23,1
38,24,23,4,50,4,39,16,7,8,27,10,18,10,8,0
27,10,18,10,8,11,4,20,21,4,22,23,3,23,32,1
25,3,1,25,32,4,37,6,18,27,4,5,29,11,4,0
6,44,8,27,29,11,4,20,21,4,22,1,23,24,25,1
22,45,3,3,4,33,8,8,10,44,6,27,4,21,30,0
15,19,14,29,6,11,4,20,21,4,22,25,1,1,25,1
32,25,32,3,4,48,6,27,4,50,47,28,16,4,12,0
4,41,6,13,16,11,4,20,21,4,22,25,24,3,1,1
23,25,1,32,38,4,39,4,21,15,15,8,53,4,51,0
8,30,18,27,6,11,4,20,21,4,22,25,45,23,24,1
32,25,38,3,4,48,18,27,14,19,6,27,10,4,21,0
28,53,8,8,10,11,4,20,21,4,22,25,38,3,25,1
1,3,1,3,4,5,4,21,15,7,31,18,34,6,19,0
29,6,15,18,8,11,4,20,21,4,22,25,45,38,25,1
1,24,3,25,4,42,6,19,14,4,9,10,11,4,37,0
10,14,16,29,8,11,4,20,21,4,22,32,1,32,38,1
32,3,32,4,26,6,16,14,8,4,50,47,14,30,8,0
15,34,6,15,6,11,4,20,21,4,22,1,25,3,25,1
23,1,3,25,4,39,4,32,25,16,29,4,5,29,11,0
14,15,27,8,27,11,4,20,21,4,22,3,3,32,2,1
45,23,45,32,4,37,14,19,15,8,16,14,4,21,30,0
52,14,19,14,16,11,4,20,21,4,22,3,3,24,38,1
23,23,23,4,33,4,51,18,19,19,7,15,14,16,29,0
4,41,6,13,16,11,4,20,21,4,22,25,1,38,3,1
23,25,3,25,4,43,19,14,27,10,6,19,14,4,43,0
27,10,6,19,14,11,4,20,21,4,22,25,23,25,3,1
32,32,3,4,42,14,14,49,4,48,6,19,19,14,28,0
29,6,29,14,16,11,4,20,21,4,22,3,23,45,24,1
24,3,3,4,5,4,12,6,19,10,53,18,27,4,21,0
7,6,10,18,6,11,4,20,21,4,22,25,3,3,45,1
25,3,23,32,3,4,5,6,27,29,6,4,37,8,27,0
52,14,19,14,16,11,4,20,21,4,22,3,3,38,45,1
1,1,3,4,36,8,16,4,20,14,15,15,18,29,8,0
15,18,29,8,16,11,4,20,21,4,22,3,45,3,1,1
25,24,3,3,38,4,9,18,30,14,15,16,18,10,14,0
4,41,6,13,16,11,4,20,21,4,22,25,24,23,1,1
25,23,32,24,1,4,5,4,37,6,18,27,16,29,15,0
44,8,27,52,6,11,4,20,21,4,22,25,45,1,22,1
23,25,25,3,4,12,15,14,6,4,37,6,19,19,11,0
4,12,15,14,6,11,4,20,21,4,22,23,2,23,25,1
23,3,25,32,4,12,18,15,7,31,4,9,10,4,5,0
48,18,16,29,6,11,4,20,21,4,22,25,22,25,32,1
25,32,32,32,4,5,18,44,18,4,40,8,53,27,4,0
6,19,19,14,28,11,4,20,21,4,22,1,3,38,32,1
25,3,1,25,4,50,14,53,49,8,15,29,4,20,14,0
12,14,6,7,31,11,4,20,21,4,22,23,38,38,3,1
38,3,32,4,5,49,14,7,29,15,47,44,4,20,14,0
15,30,18,27,14,11,4,20,21,4,22,23,38,25,2,1
25,23,25,4,5,4,51,8,49,14,4,21,30,14,11,0
15,34,6,15,6,11,4,20,21,4,22,1,25,3,32,1
23,22,3,4,39,4,20,8,19,8,15,6,10,8,4,0
6,10,14,27,6,11,4,20,21,4,22,25,25,3,25,1
24,45,45,24,4,21,10,44,18,15,6,19,29,28,4,0
19,4,9,14,28,11,4,20,21,4,22,3,23,22,23,1
38,1,22,4,26,19,6,58,6,4,42,15,11,4,33,0
8,30,18,27,6,11,4,20,21,4,22,25,45,22,3,1
1,23,4,42,14,19,4,21,44,8,4,35,6,16,31,0
15,6,27,7,14,11,4,20,21,4,22,3,32,3,1,1
24,23,22,4,26,6,15,13,53,6,28,4,26,19,58,0
20,6,59,8,27,11,4,20,21,4,22,23,3,23,3,1
1,3,4,36,6,13,14,53,8,8,10,4,20,14,27,0
14,53,8,8,10,11,4,20,21,4,22,3,45,25,23,1
32,3,38,4,43,15,14,6,29,4,37,6,19,19,4,0
49,18,29,6,16,11,4,20,21,4,22,32,3,1,32,1
23,25,2,4,5,29,8,27,14,53,8,8,10,4,5,0
8,53,27,14,28,11,4,20,21,4,22,3,23,24,25,1
1,23,45,23,4,36,18,30,14,15,44,8,15,14,4,0
15,44,8,15,14,11,4,20,21,4,22,24,32,32,25,1
2,3,4,40,14,7,31,27,8,19,8,52,28,4,42,0
15,30,18,27,14,11,4,20,21,4,22,23,38,25,2,1
23,2,32,32,4,5,29,14,30,14,27,16,4,20,15,0
20,19,6,15,6,11,4,20,21,4,22,32,3,32,3,1
23,45,22,38,4,40,6,27,52,14,15,4,33,6,28,0
15,16,29,8,53,11,4,20,21,4,22,23,1,25,25,1
25,38,32,23,4,33,4,40,14,64,6,16,4,5,29,0
17,18,14,19,10,11,4,20,21,4,22,24,32,1,1,1
45,38,45,38,4,26,6,7,18,17,18,7,4,21,30,0
7,13,29,8,27,11,4,20,21,4,22,32,23,3,45,1
25,1,25,4,50,47,29,4,40,15,14,14,4,9,10,0
30,18,19,19,14,11,4,20,21,4,22,32,38,2,45,1
1,23,32,3,4,36,18,30,14,15,44,8,15,14,4,0
15,44,8,15,14,11,4,20,21,4,22,24,32,32,25,1
2,32,3,3,4,12,14,30,14,15,19,28,4,12,19,0
52,14,19,14,16,11,4,20,21,4,22,3,3,24,2,1
38,23,3,3,4,26,6,7,18,17,18,7,4,12,19,0
4,26,6,15,13,11,4,20,21,4,22,3,23,32,32,1
45,3,3,45,4,35,15,18,6,15,16,4,9,10,4,0
42,18,14,52,8,11,4,20,21,4,22,23,25,3,2,1
1,22,32,4,5,6,27,29,6,4,37,8,27,18,7,0
8,27,18,7,6,11,4,20,21,4,22,3,24,3,25,1
38,23,1,4,25,66,23,4,5,29,6,29,14,4,5,0
15,34,6,15,6,11,4,20,21,4,22,1,25,3,25,1
32,38,23,4,33,4,51,18,19,19,7,15,14,16,29,0
4,41,6,13,16,11,4,20,21,4,22,25,1,38,3,1
23,25,45,25,23,4,51,6,53,29,31,8,15,27,14,0
15,6,27,7,14,11,4,20,21,4,22,3,32,3,1,1
32,1,3,4,20,28,49,15,14,16,16,4,21,30,14,0
12,14,6,7,31,11,4,20,21,4,22,3,23,32,24,1
25,23,32,25,45,4,21,27,6,34,14,19,19,6,4,0
15,53,6,19,13,11,4,20,21,4,22,3,38,32,3,1
32,32,32,4,40,31,14,4,5,31,8,49,16,4,21,0
48,18,14,59,8,11,4,20,21,4,22,23,38,22,25,1
1,3,38,4,5,49,14,7,29,15,47,44,4,20,14,0
15,30,18,27,14,11,4,20,21,4,22,23,38,25,2,1
25,25,23,25,4,37,6,27,31,6,29,29,6,27,4,0
12,14,6,7,31,11,4,20,21,4,22,3,23,32,24,1
24,1,25,25,4,36,6,4,55,8,19,19,6,4,48,0
42,18,14,52,8,11,4,20,21,4,22,23,25,23,23,1
25,1,23,23,4,1,15,10,4,5,29,15,14,14,29,0
8,27,18,7,6,11,4,20,21,4,22,3,24,3,25,1
25,3,3,4,37,6,27,31,6,29,29,6,27,4,21,0
12,14,6,7,31,11,4,20,21,4,22,3,23,38,38,1
25,45,32,3,4,12,15,18,10,52,14,53,6,28,11,0
6,19,18,29,8,11,4,20,21,4,22,24,22,38,32,1
32,3,3,25,4,50,8,15,29,31,16,29,6,15,4,0
47,7,13,14,14,11,4,20,21,4,22,38,25,38,25,1
25,2,32,3,4,42,14,14,15,4,26,6,15,13,4,0
6,10,8,53,16,11,4,20,21,4,22,38,25,24,38,1
25,32,3,1,4,40,14,27,27,14,16,16,14,14,4,0
19,19,14,59,8,11,4,20,21,4,22,24,32,22,3,1
25,2,32,3,4,48,18,19,19,6,52,14,4,39,6,0
6,10,8,53,16,11,4,20,21,4,22,38,25,24,38,1
23,22,1,45,4,12,15,18,16,29,8,19,4,5,29,0
4,37,14,16,6,11,4,20,21,4,22,23,38,23,38,1
32,3,4,33,4,37,6,18,27,4,5,29,11,4,48,0
27,29,47,15,6,11,4,20,21,4,22,1,3,3,25,1
23,32,22,4,33,4,5,6,27,29,6,4,20,19,6,0
27,29,47,15,6,11,4,20,21,4,22,1,3,3,25,1
24,1,38,4,26,8,19,18,4,5,29,4,21,49,29,0
27,29,47,15,6,11,4,20,21,4,22,1,3,3,25,1
24,1,4,5,4,41,19,18,30,14,4,5,29,11,4,0
27,29,47,15,6,11,4,20,21,4,22,1,3,3,25,1
23,22,1,38,4,37,6,18,27,4,5,29,11,4,5,0
8,27,18,7,6,11,4,20,21,4,22,3,24,3,32,1
25,38,45,32,4,41,19,28,44,49,18,7,4,12,19,0
20,15,14,14,13,11,4,20,21,4,22,24,32,22,38,1
24,1,32,4,20,8,15,29,14,4,37,6,10,14,15,0
6,10,14,15,6,11,4,20,21,4,22,24,22,23,32,1
1,1,3,3,4,12,15,8,6,10,53,6,28,11,4,0
47,15,14,13,6,11,4,20,21,4,22,32,32,3,25,1
45,2,2,32,4,42,47,34,19,18,27,4,12,19,30,0
47,34,19,18,27,11,4,20,21,4,22,24,32,38,2,1
25,45,45,32,4,39,4,12,6,28,16,31,8,15,14,0
4,21,19,29,8,11,4,20,21,4,22,24,1,3,1,1
25,23,3,3,4,43,15,14,6,29,4,37,6,19,19,0
49,18,29,6,16,11,4,20,21,4,22,32,3,1,32,1
32,25,45,3,4,5,29,14,30,14,27,16,4,20,15,0
4,55,8,16,14,11,4,20,21,4,22,32,25,23,22,1
45,32,45,23,4,50,4,12,19,6,7,13,16,29,8,0
15,14,16,27,8,11,4,20,21,4,22,1,45,23,3,1
1,25,38,25,4,20,15,8,53,4,20,6,27,28,8,0
9,6,44,8,27,11,4,20,21,4,22,24,32,2,1,1
25,23,1,32,4,20,8,27,7,8,15,10,4,21,30,0
27,7,8,15,10,11,4,20,21,4,22,24,32,23,3,1
25,22,1,1,4,42,6,30,18,16,4,5,29,11,4,0
6,27,10,15,8,11,4,20,21,4,22,24,32,45,45,1
23,25,23,4,48,18,27,29,6,52,14,4,33,6,28,0
8,30,6,29,8,11,4,20,21,4,22,24,22,24,32,1
25,3,32,1,38,4,40,15,18,27,18,29,28,4,26,0
7,13,29,8,27,11,4,20,21,4,22,32,23,25,22,1
25,24,32,25,4,43,6,29,14,53,6,28,4,12,19,0
17,18,14,19,10,11,4,20,21,4,22,24,32,1,1,1
32,22,22,32,4,12,18,15,10,7,6,52,14,4,20,0
18,52,31,29,16,11,4,20,21,4,22,32,38,25,3,1
24,1,3,4,26,6,19,19,6,10,18,8,4,26,13,0
8,19,16,8,44,11,4,20,21,4,22,32,38,1,3,1
23,23,32,3,4,12,15,18,10,52,14,49,8,18,27,0
4,20,18,29,28,11,4,20,21,4,22,24,24,3,24,1
1,25,32,3,4,50,6,52,19,14,14,4,9,10,11,0
40,15,6,7,28,11,4,20,21,4,22,32,1,3,24,1
25,3,45,25,4,51,14,19,14,27,4,26,8,53,14,0
30,18,19,19,14,11,4,20,21,4,22,32,38,2,45,1
38,45,24,3,4,5,29,6,27,17,8,15,10,4,9,0
30,18,19,19,14,11,4,20,21,4,22,32,38,45,2,1
1,25,23,3,3,4,20,8,47,15,29,31,8,47,16,0
4,20,18,29,28,11,4,20,21,4,22,24,32,2,45,1
25,23,32,4,39,4,39,19,4,20,6,44,18,27,8,0
28,30,6,19,14,11,4,20,21,4,22,24,3,2,45,1
38,45,1,32,4,20,6,44,18,27,8,4,21,15,15,0
18,19,15,8,28,11,4,20,21,4,22,32,3,23,3,1
23,1,1,4,33,18,27,16,29,8,27,4,42,15,11,0
7,18,16,7,8,11,4,20,21,4,22,24,25,1,23,1
22,3,32,4,26,19,6,28,6,4,21,30,14,11,4,0
6,16,18,10,14,11,4,20,21,4,22,1,22,32,32,1
25,25,25,4,37,6,10,15,8,27,14,4,5,29,11,0
4,20,15,47,58,11,4,20,21,4,22,32,3,38,3,1
23,2,32,32,4,5,29,14,30,14,27,16,4,20,15,0
20,19,6,15,6,11,4,20,21,4,22,32,3,32,3,1
32,2,1,22,4,36,8,27,14,4,40,15,14,14,4,0
29,18,8,7,31,11,4,20,21,4,22,24,32,1,25,1
2,23,25,45,4,36,6,52,47,27,6,4,12,19,30,0
43,15,8,30,14,11,4,20,21,4,22,32,45,32,2,1
1,2,1,22,4,39,44,14,15,28,4,5,29,4,5,0
30,18,19,19,14,11,4,20,21,4,22,24,38,3,2,1
1,1,32,3,4,21,15,10,14,27,4,33,6,28,11,0
44,14,27,29,8,11,4,20,21,4,22,32,2,23,32,1
1,38,1,25,4,50,4,35,15,14,14,53,6,28,4,0
44,14,27,29,8,11,4,20,21,4,22,32,2,1,24,1
25,38,22,3,4,35,8,19,16,8,44,4,5,29,11,0
7,18,16,7,8,11,4,20,21,4,22,24,25,3,1,1
1,32,3,25,4,37,7,31,14,27,15,28,4,21,30,0
10,14,16,29,8,11,4,20,21,4,22,32,1,32,38,1
38,2,3,4,12,19,8,16,16,8,44,4,51,18,19,0
4,55,8,16,14,11,4,20,21,4,22,32,25,23,1,1
23,3,4,20,18,29,28,4,12,19,30,10,4,33,11,0
15,6,27,52,14,11,4,20,21,4,22,23,2,38,2,1
38,38,3,3,4,40,8,49,6,27,52,6,4,20,6,0
4,26,6,15,13,11,4,20,21,4,22,25,1,3,1,1
1,22,3,3,4,5,4,12,15,18,16,29,8,19,4,0
6,4,21,27,6,11,4,20,21,4,22,23,45,3,24,1
25,25,22,3,3,4,5,8,47,29,31,4,5,29,11,0
15,18,29,8,16,11,4,20,21,4,22,3,45,3,1,1
25,24,32,32,32,4,41,7,14,6,27,4,43,6,29,0
31,8,15,27,14,11,4,20,21,4,22,3,23,32,3,1
45,3,3,4,5,49,14,7,29,15,47,44,4,20,14,0
15,30,18,27,14,11,4,20,21,4,22,23,38,25,2,1
25,24,32,4,33,4,51,18,19,19,7,15,14,16,29,0
4,41,6,13,16,11,4,20,21,4,22,25,1,38,3,1
32,24,24,32,4,37,8,15,14,27,8,4,5,29,11,0
7,19,6,18,15,11,4,20,21,4,22,25,45,38,1,1
24,2,23,25,4,37,18,27,52,4,21,30,14,11,4,0
17,18,14,19,10,11,4,20,21,4,22,1,1,3,22,1
25,22,3,3,4,33,4,39,44,49,18,15,14,4,21,0
15,34,6,27,13,11,4,20,21,4,22,25,32,3,24,1
23,24,1,45,4,40,47,16,7,6,27,28,4,5,29,0
8,15,8,27,6,11,4,20,21,4,22,23,2,2,25,1
22,3,38,32,4,33,6,15,27,14,15,4,21,30,14,0
6,19,19,14,28,11,4,20,21,4,22,23,45,3,2,1
24,32,32,3,4,33,4,26,18,7,8,4,12,19,30,0
52,14,19,14,16,11,4,20,21,4,22,3,3,25,22,1
1,38,25,3,4,40,8,15,15,6,27,7,14,4,12,0
15,6,27,7,14,11,4,20,21,4,22,3,32,3,1,1
23,25,38,3,4,48,18,16,29,6,4,33,6,28,11,0
27,16,18,10,14,11,4,20,21,4,22,23,3,32,24,1
25,25,38,22,3,4,20,6,15,44,14,19,4,37,8,0
42,18,14,52,8,11,4,20,21,4,22,23,25,23,2,1
23,24,1,4,37,6,10,8,27,27,6,4,9,10,11,0
34,18,16,49,8,11,4,20,21,4,22,1,24,3,32,1
1,32,25,4,33,4,48,14,27,29,47,15,6,4,12,0
15,18,19,19,8,11,4,20,21,4,22,1,3,25,3,1
25,32,23,24,2,4,5,47,44,44,18,29,4,21,30,0
27,29,6,27,6,11,4,20,21,4,22,23,1,1,38,1
1,23,24,25,1,4,40,14,44,14,7,47,19,6,4,0
14,7,47,19,6,11,4,20,21,4,22,23,32,22,23,1
24,2,45,3,4,40,14,19,14,49,31,8,27,14,4,0
27,29,47,15,6,11,4,20,21,4,22,1,3,3,1,1
25,22,25,22,4,5,4,5,14,49,47,19,30,14,10,0
52,14,19,14,16,11,4,20,21,4,22,3,3,23,32,1
25,3,32,3,4,50,4,39,19,4,20,6,44,18,27,0
27,18,29,6,16,11,4,20,21,4,22,23,3,23,24,1
22,1,3,25,4,40,6,44,49,6,4,21,30,14,11,0
15,18,10,52,14,11,4,20,21,4,22,25,1,23,24,1
45,23,32,25,22,4,51,18,52,31,53,6,28,4,25,0
14,16,14,15,29,11,4,20,21,4,22,23,23,38,3,1
1,22,3,4,39,4,51,4,5,29,11,4,20,31,47,0
48,18,16,29,6,11,4,20,21,4,22,25,22,25,3,1
1,1,2,3,4,40,28,19,14,15,4,5,29,11,4,0
15,16,18,10,14,11,4,20,21,4,22,23,32,3,1,1
25,1,45,1,3,4,9,18,30,14,15,16,18,10,14,0
4,41,6,13,16,11,4,20,21,4,22,25,24,23,1,1
25,32,25,32,4,5,4,51,6,15,34,8,15,4,12,0
14,15,29,8,27,11,4,20,21,4,22,23,2,1,23,1
24,38,32,32,4,37,18,19,19,16,4,20,18,15,11,0
29,6,15,18,8,11,4,20,21,4,22,25,45,38,24,1
23,22,2,1,4,55,6,44,6,7,31,6,4,9,10,0
20,6,59,8,27,11,4,20,21,4,22,23,3,25,22,1
45,3,1,32,4,37,6,15,13,14,29,4,26,19,6,0
8,19,14,29,6,11,4,20,21,4,22,1,25,25,45,1
23,25,1,3,25,4,48,18,7,29,8,15,28,4,12,0
4,26,6,15,13,11,4,20,21,4,22,25,1,3,1,1
25,1,45,3,23,4,55,6,44,34,8,15,14,14,4,0
15,30,18,27,14,11,4,20,21,4,22,23,38,3,23,1
23,32,24,38,23,4,39,19,4,26,6,16,14,8,11,0
48,18,14,59,8,11,4,20,21,4,22,23,38,22,25,1
25,23,32,3,3,4,42,6,28,4,5,29,11,4,37,0
6,19,19,14,28,11,4,20,21,4,22,23,32,32,1,1
25,32,1,25,4,33,4,56,44,49,14,15,18,6,19,0
51,6,34,15,6,11,4,20,21,4,22,3,38,1,25,1
32,32,3,3,4,43,15,8,16,16,44,8,27,29,4,0
4,37,14,16,6,11,4,20,21,4,22,25,22,24,23,1
25,1,32,23,4,33,4,48,6,19,19,14,28,4,26,0
27,10,18,10,8,11,4,20,21,4,22,23,3,23,22,1
24,22,32,3,4,35,6,7,47,19,29,28,4,21,30,0
14,53,8,8,10,11,4,20,21,4,22,3,45,25,23,1
38,1,24,38,4,39,4,26,6,7,18,17,18,7,4,0
12,14,6,7,31,11,4,20,21,4,22,3,2,3,1,1
2,32,32,3,4,9,18,8,4,5,6,27,4,42,18,0
42,18,14,52,8,11,4,20,21,4,22,23,25,3,2,1
23,24,24,22,3,4,48,18,19,19,6,52,14,4,33,0
15,18,14,29,6,11,4,20,21,4,22,23,32,38,23,1
45,45,23,32,4,12,6,19,34,8,6,4,21,30,14,0
42,18,14,52,8,11,4,20,21,4,22,23,25,25,25,1
25,23,3,4,5,4,33,14,16,29,19,6,13,14,4,0
19,19,6,52,14,11,4,20,21,4,22,25,1,38,23,1
23,2,23,4,50,47,29,4,40,15,14,14,4,9,10,0
30,18,19,19,14,11,4,20,21,4,22,32,38,2,45,1
25,23,3,24,45,4,42,8,27,27,14,15,4,26,6,0
47,7,13,14,14,11,4,20,21,4,22,38,25,38,25,1
25,45,38,3,3,4,20,8,19,19,18,14,15,4,21,0
18,27,8,15,14,11,4,20,21,4,22,23,32,1,3,1
25,22,32,1,4,5,29,6,29,14,4,51,18,52,31,0
14,15,16,8,27,11,4,20,21,4,22,38,3,3,45,1
22,3,3,4,20,6,44,6,15,18,19,19,8,4,20,0
15,18,19,19,8,11,4,20,21,4,22,1,3,25,3,1
32,3,3,1,4,33,18,19,19,8,53,16,4,9,10,0
19,49,18,27,14,11,4,20,21,4,22,25,22,3,25,1
1,1,1,4,35,18,30,14,4,20,18,29,18,14,16,0
12,14,6,7,31,11,4,20,21,4,22,1,24,24,22,1
1,38,1,3,4,36,18,30,14,15,44,8,15,14,4,0
15,44,8,15,14,11,4,20,21,4,22,24,32,32,25,1
25,1,3,3,3,4,35,8,19,16,8,44,4,12,19,0
8,19,16,8,44,11,4,20,21,4,22,32,38,1,3,1
25,23,1,4,5,4,36,6,4,12,15,14,6,4,21,0
52,14,19,14,16,11,4,20,21,4,22,3,3,1,38,1
25,3,3,4,20,18,29,6,10,14,19,4,42,15,4,0
44,14,15,7,14,11,4,20,21,4,22,3,3,24,3,1
38,1,22,4,26,19,6,58,6,4,42,15,11,4,33,0
8,30,18,27,6,11,4,20,21,4,22,25,45,22,3,1
1,23,4,42,14,19,4,21,44,8,4,35,6,16,31,0
15,6,27,7,14,11,4,20,21,4,22,3,32,3,1,1
24,23,22,4,26,6,15,13,53,6,28,4,26,19,58,0
20,6,59,8,27,11,4,20,21,4,22,23,3,23,3,1
1,3,4,36,6,13,14,53,8,8,10,4,20,14,27,0
14,53,8,8,10,11,4,20,21,4,22,3,45,25,23,1
32,3,38,4,43,15,14,6,29,4,37,6,19,19,4,0
49,18,29,6,16,11,4,20,21,4,22,32,3,1,32,1
23,25,2,4,5,29,8,27,14,53,8,8,10,4,5,0
8,53,27,14,28,11,4,20,21,4,22,3,23,24,25,1
1,23,45,23,4,36,18,30,14,15,44,8,15,14,4,0
15,44,8,15,14,11,4,20,21,4,22,24,32,32,25,1
2,3,4,40,14,7,31,27,8,19,8,52,28,4,42,0
15,30,18,27,14,11,4,20,21,4,22,23,38,25,2,1
23,2,32,32,4,5,29,14,30,14,27,16,4,20,15,0
20,19,6,15,6,11,4,20,21,4,22,32,3,32,3,1
